Bloco;Unidade;Tipo;Mˆs;Data Leitura;Leitura Anterior;Leitura Atual;Consumo;Custo;Custo Adicional;Total;Houve Troca de Medidor?;Validade Medidor;Observa‡Æo;Imagem
C;1206;µgua;02/2026;30/01/2026;327,196;336,369;9,173;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944950/photo-c0dd2813.jpg
C;1207;µgua;02/2026;30/01/2026;350,886;362,278;11,392;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944953/photo-0a232ece.jpg
C;1208;µgua;02/2026;30/01/2026;306,061;311,657;5,596;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944956/photo-c4f89582.jpg
C;1209;µgua;02/2026;30/01/2026;272,549;276,902;4,353;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944959/photo-b8d3c22e.jpg
C;1210;µgua;02/2026;30/01/2026;116,318;116,417;0,099;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944962/photo-a5fd5afa.jpg
C;1211;µgua;02/2026;30/01/2026;143,729;147,544;3,815;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944965/photo-d0ed3a36.jpg
C;1212;µgua;02/2026;30/01/2026;112,045;112,045;0;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944968/photo-76136bed.jpg
C;1301;µgua;02/2026;30/01/2026;106,939;110,094;3,155;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944971/photo-82bd67c4.jpg
C;1302;µgua;02/2026;30/01/2026;172,968;177,354;4,386;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944974/photo-2adbc1ae.jpg
C;1303;µgua;02/2026;30/01/2026;211,173;215,107;3,934;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944977/photo-b743a329.jpg
C;1304;µgua;02/2026;30/01/2026;181,417;186,68;5,263;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944980/photo-edac3e3e.jpg
C;1305;µgua;02/2026;30/01/2026;235,998;239,829;3,831;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944983/photo-a68fcb6c.jpg
C;1306;µgua;02/2026;30/01/2026;144,425;149,632;5,207;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944986/photo-43083ce3.jpg
C;1307;µgua;02/2026;30/01/2026;128,894;134,088;5,194;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944989/photo-a9ded122.jpg
C;1308;µgua;02/2026;30/01/2026;286,246;292,726;6,48;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944992/photo-dc9db205.jpg
C;1309;µgua;02/2026;30/01/2026;241,211;244,33;3,119;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944995/photo-fb776641.jpg
C;1310;µgua;02/2026;30/01/2026;180,076;185,18;5,104;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/944998/photo-76b8cdcd.jpg
C;1311;µgua;02/2026;30/01/2026;107,069;110,054;2,985;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945001/photo-502d71a1.jpg
C;1312;µgua;02/2026;30/01/2026;164,887;165,877;0,99;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945004/photo-173fc656.jpg
A;602;µgua;02/2026;29/01/2026;83,826;91,082;7,256;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945007/photo-45485576.jpg
A;603;µgua;02/2026;29/01/2026;160,639;167,788;7,149;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945010/photo-8f8d1a01.jpg
A;604;µgua;02/2026;29/01/2026;357,232;361,21;3,978;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945013/photo-a0905caa.jpg
A;605;µgua;02/2026;29/01/2026;57,399;60,54;3,141;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945016/photo-675222fe.jpg
A;606;µgua;02/2026;29/01/2026;212,667;213,299;0,632;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945019/photo-817f38c9.jpg
A;607;µgua;02/2026;29/01/2026;9,623;10,586;0,963;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945022/photo-14f046f3.jpg
A;608;µgua;02/2026;29/01/2026;186,21;189,336;3,126;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945025/photo-1c54152f.jpg
A;609;µgua;02/2026;29/01/2026;36,205;41,031;4,826;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945028/photo-5550b211.jpg
A;610;µgua;02/2026;29/01/2026;479,331;482,806;3,475;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945031/photo-5a36c39f.jpg
A;611;µgua;02/2026;29/01/2026;67;82,356;15,356;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945034/photo-17e308e8.jpg
B;602;µgua;02/2026;05/02/2026;167,913;175,499;7,586;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945037/photo-5ba181b3.jpg
B;603;µgua;02/2026;05/02/2026;155,158;161,738;6,58;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945040/photo-307ce34a.jpg
B;604;µgua;02/2026;05/02/2026;120,844;125,737;4,893;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945043/photo-89959478.jpg
B;605;µgua;02/2026;05/02/2026;322,939;331,769;8,83;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945046/photo-9aee77b4.jpg
B;606;µgua;02/2026;05/02/2026;87,029;94,219;7,19;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945049/photo-e2c4aa52.jpg
B;607;µgua;02/2026;05/02/2026;44,871;52,559;7,688;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945052/photo-2d172aba.jpg
B;608;µgua;02/2026;05/02/2026;369,035;377,234;8,199;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945055/photo-d8e4eefb.jpg
B;609;µgua;02/2026;05/02/2026;213,337;218,395;5,058;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945058/photo-757c727b.jpg
B;610;µgua;02/2026;05/02/2026;174,16;187,642;13,482;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945061/photo-b198d2ee.jpg
B;611;µgua;02/2026;05/02/2026;270,247;272,396;2,149;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945064/photo-e55af7b1.jpg
C;602;µgua;02/2026;30/01/2026;226,015;229,837;3,822;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945067/photo-97390d8c.jpg
C;603;µgua;02/2026;30/01/2026;120,036;127,258;7,222;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945070/photo-18a6a434.jpg
C;604;µgua;02/2026;30/01/2026;126,104;130,088;3,984;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945073/photo-78484223.jpg
C;605;µgua;02/2026;30/01/2026;298,991;303,264;4,273;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945076/photo-902d5a90.jpg
C;606;µgua;02/2026;30/01/2026;46,398;54,37;7,972;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945079/photo-b3b8f951.jpg
C;607;µgua;02/2026;30/01/2026;118,921;124,068;5,147;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945082/photo-766cd82d.jpg
C;608;µgua;02/2026;30/01/2026;307,58;308,394;0,814;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945085/photo-29c30f70.jpg
C;609;µgua;02/2026;30/01/2026;137,355;141,507;4,152;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945088/photo-ff4ba0ad.jpg
C;610;µgua;02/2026;30/01/2026;50,4;59,466;9,066;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945091/photo-85cfdfbb.jpg
C;611;µgua;02/2026;30/01/2026;40,664;42,72;2,056;0;0;0;NÆo;;;https://download.doctorcondo.com.br/uploads2/condos/280/monthly_measurement/photo/945094/photo-ebb25e44.jpg
